post id, post url, title, category, tags,  reply id, userid, reply
27160,https://community.cartalk.com/t/cricket-sound/27160,Cricket Sound,Maintenance/Repairs,||noises||,17,ksbikr,Ok here’s what was causing the cricket noise in my 2008 Silverado. The noise was coming from under the dash on the passenger side. I thought it must be the A/C-Heater blower bearing going bad so I removed the blower  lubricated the bearings and found out that wasn’t the problem. A day later I turned off the engine and disconnected the battery which eliminated anything engine or belt related as well as anything electrical. The cricket sound still continued for a few minutes after everything was off and disconnected. I then thought what is still moving with all this turned off? Having retired from the Air Conditioning industry I thought the only thing moving is the refrigerant until the pressures equalize which takes a minute or so. I checked the refrigerant charge and sure enough thee A/C needed some refrigerant. Cricket noise disappeared – go figure. The metering device (ie: expansion valve) was not getting enough refrigerant causing it to pulse or surge causing this noise. Hope this helps someone else.
27160,https://community.cartalk.com/t/cricket-sound/27160,Cricket Sound,Maintenance/Repairs,||noises||,18,COROLLAGUY1,I guess the OP must have figured it out after 9 years.
27160,https://community.cartalk.com/t/cricket-sound/27160,Cricket Sound,Maintenance/Repairs,||noises||,19,art1966,Might be too late to help the OP (from 9 years ago)  but the info is interesting/useful.
125152,https://community.cartalk.com/t/2014-buick-verano-100-days/125152,2014 Buick Verano - 100 days,Maintenance/Repairs,||buick||,1,ServandoGomez,My AC works when it wants to and I have had it at the dealership for over 100days at the Covert Dealership. And they say they don’t know whats wrong with it.2
125152,https://community.cartalk.com/t/2014-buick-verano-100-days/125152,2014 Buick Verano - 100 days,Maintenance/Repairs,||buick||,2,Mustangman,Take it to another dealership or better yet  take it to an AC specialty shop. 100 days is waaaay too long to wait!
125152,https://community.cartalk.com/t/2014-buick-verano-100-days/125152,2014 Buick Verano - 100 days,Maintenance/Repairs,||buick||,3,GorehamJ,They didn’t know on the second day that they didn’t know what was wrong with it?
124629,https://community.cartalk.com/t/oil-on-dipstick-is-very-watery-and-smells-of-gas/124629,Oil on Dipstick is very watery and smells of gas!,Maintenance/Repairs,||gas-tanks||engines||fuel-pumps||acura||integra||,1,Carlito_Cupeles,Hey car familyI recently picked up an all original 1999 Acura Integra. I noticed the oil to be very watery and have a smell of fuel.I quickly changed the oil  spark plugs  fuel filter  injectors and oil filter.When I changed the fuel filter  the fuel exiting from both ends (when removed) was pretty brownish and looks dirty.Old Spark plugs looked like they’re running just a bit lean.Injectors were dirty and def overdue for replacement.A couple days down the road the car still has wateryish oil and my mileage is a little iffy. I noticed the most improvement after the I replaced the injectors. It seems to be back in the same place again.Fuel pump sounds strong No smoke emitting from exhaust Good compression in all cylinders No overheating (anymore)Any help?!?! I’m completely stuck other than changing the fuel pump. I’m just tired of throwing parts at it hoping it’ll work.7
124629,https://community.cartalk.com/t/oil-on-dipstick-is-very-watery-and-smells-of-gas/124629,Oil on Dipstick is very watery and smells of gas!,Maintenance/Repairs,||gas-tanks||engines||fuel-pumps||acura||integra||,2,George_San_Jose1,Used oil can have a sort of gasoline smell. That’s normal. Suggest to start w/fresh oil  after a drive or two take a small (one cup  say) sample of the oil from the crankcase. Put it in a glass jar overnight. Does it separate into layers? Do you smell a strong gasoline odor from it?
124629,https://community.cartalk.com/t/oil-on-dipstick-is-very-watery-and-smells-of-gas/124629,Oil on Dipstick is very watery and smells of gas!,Maintenance/Repairs,||gas-tanks||engines||fuel-pumps||acura||integra||,3,Tester,Locate the fuel pressure regulator on the fuel rail.https://www.rockauto.com/en/catalog/acura 1999 integra 1.8l+l4 1382835 fuel+&+air fuel+injection+pressure+regulator 6124 1Remove the vacuum hose from the regulator.If gas leaks from this connection  the regulator diaphragm is leaking gas into the engine.Tester
124629,https://community.cartalk.com/t/oil-on-dipstick-is-very-watery-and-smells-of-gas/124629,Oil on Dipstick is very watery and smells of gas!,Maintenance/Repairs,||gas-tanks||engines||fuel-pumps||acura||integra||,4,Bing, [ Injectors were dirty and def overdue for replacement. ] I’m not saying they don’t go bad but the only injector I’ve ever replaced in a million and a half miles was a diesel injector  and that was for an external leak. You might have a real rusty tank that is clogging the injectors or it might be just running rich due to a sensor problem.
124629,https://community.cartalk.com/t/oil-on-dipstick-is-very-watery-and-smells-of-gas/124629,Oil on Dipstick is very watery and smells of gas!,Maintenance/Repairs,||gas-tanks||engines||fuel-pumps||acura||integra||,5,Carlito_Cupeles,I checked the fuel reg  everything’s solid. Appreciate the response
124629,https://community.cartalk.com/t/oil-on-dipstick-is-very-watery-and-smells-of-gas/124629,Oil on Dipstick is very watery and smells of gas!,Maintenance/Repairs,||gas-tanks||engines||fuel-pumps||acura||integra||,6,Carlito_Cupeles,I have yet to drain some fuel from the tank. I’m also on that page due to the mileage being pretty low on this car I know it probably sat for some time.
124629,https://community.cartalk.com/t/oil-on-dipstick-is-very-watery-and-smells-of-gas/124629,Oil on Dipstick is very watery and smells of gas!,Maintenance/Repairs,||gas-tanks||engines||fuel-pumps||acura||integra||,8,Carlito_Cupeles,Oil sample collected * a bit more than a cup haha
124629,https://community.cartalk.com/t/oil-on-dipstick-is-very-watery-and-smells-of-gas/124629,Oil on Dipstick is very watery and smells of gas!,Maintenance/Repairs,||gas-tanks||engines||fuel-pumps||acura||integra||,9,George_San_Jose1,That’s the old used oil which has sat undisturbed overnight to check for layering I presume. I can’t see any layers forming  so the “watery” problem  if there is one  must not be coolant. Did it have much gasoline odor? Other that being maybe a little more dark colored  it looks pretty similar to what I drain out of my vehicles during oil changes. If there’s no really noticeable gasoline odor  my guess is the oil’s appearance on the dipstick is normal.
123743,https://community.cartalk.com/t/2007-toyota-corolla-rust-spots/123743,2007 Toyota Corolla - rust spots,Maintenance/Repairs,||corolla||toyota||,1,Josie22,Is it common in this model for the body to start rusting out on both sides right at the bottom in front of the rear wheels? Seems odd that holes would develop in the same spot on both sides…8
123743,https://community.cartalk.com/t/2007-toyota-corolla-rust-spots/123743,2007 Toyota Corolla - rust spots,Maintenance/Repairs,||corolla||toyota||,2,Mustangman,Not common where I live now but more common in my last state in the US Rust belt. [ Seems odd that holes would develop in the same spot on both sides… ] Why? They are the exact same configuration  except a mirror image. Both subjected to the same road grime and salt. Both are 11 years old. I’d be surprised if the DIDn’t rust in the same spot side-to-side!
123743,https://community.cartalk.com/t/2007-toyota-corolla-rust-spots/123743,2007 Toyota Corolla - rust spots,Maintenance/Repairs,||corolla||toyota||,3,db4690,That means there’s probably FAR more rust  which you won’t see until the car is on a hoist
123743,https://community.cartalk.com/t/2007-toyota-corolla-rust-spots/123743,2007 Toyota Corolla - rust spots,Maintenance/Repairs,||corolla||toyota||,4,NoelleBrown,I have a 2004. Mine had just started doing that and isn’t bad at all but my rear drivers side panel had to be repaired in 2005 due to the city garbage truck backing into and then again when triying to break ice off during an ice storm in I think 2007 or 2008. I just put Por15 in the rear wells and under the rocker panel and in that corner to see if it helps after sanding it a little. I also got on the inside side of the rocker panel. I’ve seen other Corollas that I can tell are a few years newer than mine 2005-2008 by the differences in the grill and taillights  not all but a good deal are worse than mine.
123743,https://community.cartalk.com/t/2007-toyota-corolla-rust-spots/123743,2007 Toyota Corolla - rust spots,Maintenance/Repairs,||corolla||toyota||,5,bcohen2010,Thank you for reminding me of one of the many reasons why I left Illinois back in 2007  and haven’t looked back! I remember all of the great-running reliable cars which my family had to junk due to excessive rust.Now  I live in Arizona  and it is common to see 15-20 year old cars on the road with NO rust or body damage. In fact  even as once-common models such as the Chevy Aveo and Dodge Intrepid/Chrysler Sebring have become rare due to costly mechanical problems  I still see 1987-1991 Toyota Camrys on the road every day. And of course  the 2003-2007 Toyota Corolla is still one of the most common cars on the road here.
123743,https://community.cartalk.com/t/2007-toyota-corolla-rust-spots/123743,2007 Toyota Corolla - rust spots,Maintenance/Repairs,||corolla||toyota||,6,NoelleBrown,I don’t know if you have been but it might help if you’re able to keep it in the garage in the winter. My car has been able to stay in the garage during the last two winters due to a Harley being in storage. The rest of the time my car has spent it s entire life outside  My Mom’s old car  a 2002 accord isn’t driven much anymore and stays in the Garage all the time and has no rust. My grandma had a 1990 that stayed in the garage all the time until she went into a nursing home and then it stayed outside as it was used as a work car for my dad and a spare. When that started no longer being garaged it seemed the body deteriorated rapidly with rust and paint issues with paint peeling off.
